Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County,Avg_Rent_By_Bedroom,Rent_Land_Ratio,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m
2022,All bedrooms,All property types,Meath,Euro,1239.53,16890,220826,1298.127292225201,0.07338839550029604,334.13,529.26,118.6,276.81,56.22
2022,Four plus bed,All property types,Meath,Euro,1227.99,16890,220826,1680.8637333333334,0.07270515097690941,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,1226.55,16890,220826,1230.7152459016395,0.07261989342806394,334.13,529.26,118.6,276.81,56.22
2022,All bedrooms,All property types,Meath,Euro,1222.53,16890,220826,1298.127292225201,0.07238188277087033,334.13,529.26,118.6,276.81,56.22
2022,Three bed,All property types,Meath,Euro,1219.73,16890,220826,1385.131496350365,0.0722161042036708,334.13,529.26,118.6,276.81,56.22
2022,Three bed,All property types,Meath,Euro,1219.55,16890,220826,1385.131496350365,0.07220544701006512,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,1219.47,16890,220826,1184.0090322580645,0.07220071047957372,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,1211.51,16890,220826,1274.9833802816902,0.07172942569567792,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,1206.77,16890,220826,1274.9833802816902,0.07144878626406158,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,1198.93,16890,220826,1230.7152459016395,0.0709846062759029,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,1188.84,16890,220826,1230.7152459016395,0.07038721136767317,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,1181.38,16890,220826,1184.0090322580645,0.06994552989934873,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,1175.65,16890,220826,1274.9833802816902,0.06960627590290112,334.13,529.26,118.6,276.81,56.22
2022,All bedrooms,All property types,Meath,Euro,1160.01,16890,220826,1298.127292225201,0.06868028419182949,334.13,529.26,118.6,276.81,56.22
2022,All bedrooms,All property types,Meath,Euro,1138.06,16890,220826,1298.127292225201,0.06738069863824749,334.13,529.26,118.6,276.81,56.22
2022,One bed,All property types,Meath,Euro,1137.59,16890,220826,1057.0936904761904,0.06735287152161042,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,1137.02,16890,220826,1184.0090322580645,0.06731912374185908,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,1105.85,16890,220826,1274.9833802816902,0.0654736530491415,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,1098.43,16890,220826,1184.0090322580645,0.06503433984606276,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,1091.38,16890,220826,1230.7152459016395,0.06461693309650682,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,1090.58,16890,220826,1230.7152459016395,0.06456956779159266,334.13,529.26,118.6,276.81,56.22
2022,Three bed,All property types,Meath,Euro,1072.51,16890,220826,1385.131496350365,0.06349970396684429,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,1062.16,16890,220826,1274.9833802816902,0.06288691533451747,334.13,529.26,118.6,276.81,56.22
2022,All bedrooms,All property types,Meath,Euro,1054.56,16890,220826,1298.127292225201,0.062436944937833035,334.13,529.26,118.6,276.81,56.22
2022,All bedrooms,All property types,Meath,Euro,1044.84,16890,220826,1298.127292225201,0.061861456483126104,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,994.44,16890,220826,1274.9833802816902,0.05887744227353464,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,991.23,16890,220826,1184.0090322580645,0.05868738898756661,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,987.45,16890,220826,1230.7152459016395,0.05846358792184725,334.13,529.26,118.6,276.81,56.22
2022,1 to 3 bed,All property types,Meath,Euro,984.38,16890,220826,1230.7152459016395,0.058281823564239194,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,973.32,16890,220826,1184.0090322580645,0.05762699822380107,334.13,529.26,118.6,276.81,56.22
2022,Two bed,All property types,Meath,Euro,943.04,16890,220826,1274.9833802816902,0.05583422143280047,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,929.16,16890,220826,1184.0090322580645,0.055012433392539965,334.13,529.26,118.6,276.81,56.22
2022,1 to 2 bed,All property types,Meath,Euro,923.17,16890,220826,1184.0090322580645,0.05465778567199526,334.13,529.26,118.6,276.81,56.22
2022,One bed,All property types,Meath,Euro,921.12,16890,220826,1057.0936904761904,0.054536412078152754,334.13,529.26,118.6,276.81,56.22
2022,One bed,All property types,Meath,Euro,886.22,16890,220826,1057.0936904761904,0.052470100651272944,334.13,529.26,118.6,276.81,56.22
2022,One bed,All property types,Meath,Euro,823.12,16890,220826,1057.0936904761904,0.04873416222616933,334.13,529.26,118.6,276.81,56.22
2022,One bed,All property types,Meath,Euro,742.23,16890,220826,1057.0936904761904,0.0439449378330373,334.13,529.26,118.6,276.81,56.22
2022,Four plus bed,All property types,Monaghan,Euro,1051.53,10500,65288,1680.8637333333334,0.10014571428571428,94.91,110.98,24.57,57.49,13.13
2022,Four plus bed,All property types,Monaghan,Euro,1000.95,10500,65288,1680.8637333333334,0.09532857142857143,94.91,110.98,24.57,57.49,13.13
2022,Four plus bed,All property types,Monaghan,Euro,899.61,10500,65288,1680.8637333333334,0.08567714285714285,94.91,110.98,24.57,57.49,13.13
2022,One bed,All property types,Monaghan,Euro,892.62,10500,65288,1057.0936904761904,0.08501142857142857,94.91,110.98,24.57,57.49,13.13
2022,All bedrooms,All property types,Monaghan,Euro,892.03,10500,65288,1298.127292225201,0.0849552380952381,94.91,110.98,24.57,57.49,13.13
2022,Three bed,All property types,Monaghan,Euro,848.93,10500,65288,1385.131496350365,0.08085047619047618,94.91,110.98,24.57,57.49,13.13
2022,Three bed,All property types,Monaghan,Euro,826.61,10500,65288,1385.131496350365,0.07872476190476191,94.91,110.98,24.57,57.49,13.13
2022,1 to 3 bed,All property types,Monaghan,Euro,826.23,10500,65288,1230.7152459016395,0.07868857142857143,94.91,110.98,24.57,57.49,13.13
2022,Two bed,All property types,Monaghan,Euro,809.21,10500,65288,1274.9833802816902,0.07706761904761905,94.91,110.98,24.57,57.49,13.13
2022,All bedrooms,All property types,Monaghan,Euro,796.32,10500,65288,1298.127292225201,0.07584,94.91,110.98,24.57,57.49,13.13
2022,1 to 2 bed,All property types,Monaghan,Euro,795.71,10500,65288,1184.0090322580645,0.07578190476190476,94.91,110.98,24.57,57.49,13.13
2022,1 to 3 bed,All property types,Monaghan,Euro,786.3,10500,65288,1230.7152459016395,0.07488571428571428,94.91,110.98,24.57,57.49,13.13
2022,Three bed,All property types,Monaghan,Euro,773.42,10500,65288,1385.131496350365,0.07365904761904761,94.91,110.98,24.57,57.49,13.13
2022,Three bed,All property types,Monaghan,Euro,767.06,10500,65288,1385.131496350365,0.07305333333333333,94.91,110.98,24.57,57.49,13.13
2022,All bedrooms,All property types,Monaghan,Euro,762.22,10500,65288,1298.127292225201,0.07259238095238095,94.91,110.98,24.57,57.49,13.13
2022,All bedrooms,All property types,Monaghan,Euro,759.44,10500,65288,1298.127292225201,0.07232761904761906,94.91,110.98,24.57,57.49,13.13
2022,1 to 2 bed,All property types,Monaghan,Euro,754.27,10500,65288,1184.0090322580645,0.07183523809523809,94.91,110.98,24.57,57.49,13.13
2022,Two bed,All property types,Monaghan,Euro,729.69,10500,65288,1274.9833802816902,0.06949428571428572,94.91,110.98,24.57,57.49,13.13
2022,1 to 3 bed,All property types,Monaghan,Euro,729.44,10500,65288,1230.7152459016395,0.0694704761904762,94.91,110.98,24.57,57.49,13.13
2022,1 to 3 bed,All property types,Monaghan,Euro,725.54,10500,65288,1230.7152459016395,0.06909904761904762,94.91,110.98,24.57,57.49,13.13
2022,Two bed,All property types,Monaghan,Euro,703.76,10500,65288,1274.9833802816902,0.0670247619047619,94.91,110.98,24.57,57.49,13.13
2022,Three bed,All property types,Monaghan,Euro,699.95,10500,65288,1385.131496350365,0.06666190476190477,94.91,110.98,24.57,57.49,13.13
2022,1 to 2 bed,All property types,Monaghan,Euro,698.09,10500,65288,1184.0090322580645,0.06648476190476191,94.91,110.98,24.57,57.49,13.13
2022,1 to 2 bed,All property types,Monaghan,Euro,695.12,10500,65288,1184.0090322580645,0.06620190476190477,94.91,110.98,24.57,57.49,13.13
2022,Two bed,All property types,Monaghan,Euro,691.39,10500,65288,1274.9833802816902,0.06584666666666666,94.91,110.98,24.57,57.49,13.13
2022,One bed,All property types,Monaghan,Euro,673.6,10500,65288,1057.0936904761904,0.06415238095238096,94.91,110.98,24.57,57.49,13.13
2022,All bedrooms,All property types,Monaghan,Euro,659.55,10500,65288,1298.127292225201,0.06281428571428571,94.91,110.98,24.57,57.49,13.13
2022,1 to 3 bed,All property types,Monaghan,Euro,650.1,10500,65288,1230.7152459016395,0.06191428571428571,94.91,110.98,24.57,57.49,13.13
2022,One bed,All property types,Monaghan,Euro,634.44,10500,65288,1057.0936904761904,0.060422857142857146,94.91,110.98,24.57,57.49,13.13
2022,Four plus bed,All property types,Offaly,Euro,1163.9,12042,83150,1680.8637333333334,0.09665337983723635,85.55,315.39,29.86,52.38,7.27
2022,Four plus bed,All property types,Offaly,Euro,1107.95,12042,83150,1680.8637333333334,0.0920071416708188,85.55,315.39,29.86,52.38,7.27
2022,Three bed,All property types,Offaly,Euro,1075.98,12042,83150,1385.131496350365,0.08935226706527155,85.55,315.39,29.86,52.38,7.27
2022,Three bed,All property types,Offaly,Euro,1050.08,12042,83150,1385.131496350365,0.08720146155123733,85.55,315.39,29.86,52.38,7.27
2022,All bedrooms,All property types,Offaly,Euro,1027.33,12042,83150,1298.127292225201,0.08531224049161268,85.55,315.39,29.86,52.38,7.27
2022,1 to 3 bed,All property types,Offaly,Euro,995.43,12042,83150,1230.7152459016395,0.0826631788739412,85.55,315.39,29.86,52.38,7.27
2022,Two bed,All property types,Offaly,Euro,992.89,12042,83150,1274.9833802816902,0.08245225045673477,85.55,315.39,29.86,52.38,7.27
2022,Three bed,All property types,Offaly,Euro,981.76,12042,83150,1385.131496350365,0.08152798538448762,85.55,315.39,29.86,52.38,7.27
2022,All bedrooms,All property types,Offaly,Euro,955.48,12042,83150,1298.127292225201,0.07934562365055639,85.55,315.39,29.86,52.38,7.27
2022,Three bed,All property types,Offaly,Euro,945.54,12042,83150,1385.131496350365,0.07852017937219731,85.55,315.39,29.86,52.38,7.27
2022,All bedrooms,All property types,Offaly,Euro,924.07,12042,83150,1298.127292225201,0.07673725294801528,85.55,315.39,29.86,52.38,7.27
2022,1 to 3 bed,All property types,Offaly,Euro,923.77,12042,83150,1230.7152459016395,0.07671234014283342,85.55,315.39,29.86,52.38,7.27
2022,1 to 2 bed,All property types,Offaly,Euro,914.57,12042,83150,1184.0090322580645,0.0759483474505896,85.55,315.39,29.86,52.38,7.27
2022,All bedrooms,All property types,Offaly,Euro,902.76,12042,83150,1298.127292225201,0.07496761335326357,85.55,315.39,29.86,52.38,7.27
2022,1 to 3 bed,All property types,Offaly,Euro,891.23,12042,83150,1230.7152459016395,0.07401013120744063,85.55,315.39,29.86,52.38,7.27
2022,1 to 3 bed,All property types,Offaly,Euro,877.98,12042,83150,1230.7152459016395,0.07290981564524165,85.55,315.39,29.86,52.38,7.27
2022,Two bed,All property types,Offaly,Euro,858.23,12042,83150,1274.9833802816902,0.07126972263743564,85.55,315.39,29.86,52.38,7.27
2022,Two bed,All property types,Offaly,Euro,827.8,12042,83150,1274.9833802816902,0.06874273376515529,85.55,315.39,29.86,52.38,7.27
2022,1 to 2 bed,All property types,Offaly,Euro,806.53,12042,83150,1184.0090322580645,0.06697641587776117,85.55,315.39,29.86,52.38,7.27
2022,1 to 2 bed,All property types,Offaly,Euro,804.69,12042,83150,1184.0090322580645,0.06682361733931241,85.55,315.39,29.86,52.38,7.27
2022,Three bed,All property types,Offaly,Euro,802.75,12042,83150,1385.131496350365,0.06666251453246969,85.55,315.39,29.86,52.38,7.27
2022,One bed,All property types,Offaly,Euro,765.21,12042,83150,1057.0936904761904,0.06354509217737918,85.55,315.39,29.86,52.38,7.27
2022,All bedrooms,All property types,Offaly,Euro,736.26,12042,83150,1298.127292225201,0.06114100647732935,85.55,315.39,29.86,52.38,7.27
2022,All bedrooms,All property types,Offaly,Euro,723.8,12042,83150,1298.127292225201,0.06010629463544261,85.55,315.39,29.86,52.38,7.27
2022,1 to 3 bed,All property types,Offaly,Euro,720.52,12042,83150,1230.7152459016395,0.059833914632120906,85.55,315.39,29.86,52.38,7.27
2022,Two bed,All property types,Offaly,Euro,710.89,12042,83150,1274.9833802816902,0.05903421358578309,85.55,315.39,29.86,52.38,7.27
2022,One bed,All property types,Offaly,Euro,699.8,12042,83150,1057.0936904761904,0.058113270220893534,85.55,315.39,29.86,52.38,7.27
2022,1 to 3 bed,All property types,Offaly,Euro,678.98,12042,83150,1230.7152459016395,0.056384321541272216,85.55,315.39,29.86,52.38,7.27
2022,1 to 2 bed,All property types,Offaly,Euro,677.02,12042,83150,1184.0090322580645,0.05622155788075071,85.55,315.39,29.86,52.38,7.27
2022,1 to 2 bed,All property types,Offaly,Euro,647.09,12042,83150,1184.0090322580645,0.05373609035044013,85.55,315.39,29.86,52.38,7.27
2022,One bed,All property types,Offaly,Euro,625.22,12042,83150,1057.0936904761904,0.05191994685268228,85.55,315.39,29.86,52.38,7.27
2022,Four plus bed,All property types,Roscommon,Euro,1144.66,9000,70259,1680.8637333333334,0.12718444444444446,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,1100.66,9000,70259,1385.131496350365,0.12229555555555556,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,1086.1,9000,70259,1298.127292225201,0.12067777777777777,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,1066.17,9000,70259,1230.7152459016395,0.11846333333333334,87.07,69.21,25.23,25.76,8.88
2022,1 to 2 bed,All property types,Roscommon,Euro,1016.81,9000,70259,1184.0090322580645,0.11297888888888888,87.07,69.21,25.23,25.76,8.88
2022,Two bed,All property types,Roscommon,Euro,1013.6,9000,70259,1274.9833802816902,0.11262222222222222,87.07,69.21,25.23,25.76,8.88
2022,Four plus bed,All property types,Roscommon,Euro,964.3,9000,70259,1680.8637333333334,0.10714444444444444,87.07,69.21,25.23,25.76,8.88
2022,Four plus bed,All property types,Roscommon,Euro,897.82,9000,70259,1680.8637333333334,0.09975777777777778,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,882.63,9000,70259,1385.131496350365,0.09807,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,832.03,9000,70259,1298.127292225201,0.09244777777777778,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,830.26,9000,70259,1385.131496350365,0.0922511111111111,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,800.55,9000,70259,1298.127292225201,0.08895,87.07,69.21,25.23,25.76,8.88
2022,Four plus bed,All property types,Roscommon,Euro,799.26,9000,70259,1680.8637333333334,0.08880666666666666,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,787.94,9000,70259,1385.131496350365,0.0875488888888889,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,771.24,9000,70259,1230.7152459016395,0.08569333333333333,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,764.29,9000,70259,1230.7152459016395,0.08492111111111111,87.07,69.21,25.23,25.76,8.88
2022,Two bed,All property types,Roscommon,Euro,764.07,9000,70259,1274.9833802816902,0.08489666666666668,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,736.63,9000,70259,1298.127292225201,0.08184777777777778,87.07,69.21,25.23,25.76,8.88
2022,Two bed,All property types,Roscommon,Euro,727.01,9000,70259,1274.9833802816902,0.08077888888888889,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,712.43,9000,70259,1385.131496350365,0.07915888888888889,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,711.68,9000,70259,1230.7152459016395,0.07907555555555555,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,705.11,9000,70259,1385.131496350365,0.07834555555555556,87.07,69.21,25.23,25.76,8.88
2022,1 to 2 bed,All property types,Roscommon,Euro,701.84,9000,70259,1184.0090322580645,0.07798222222222223,87.07,69.21,25.23,25.76,8.88
2022,1 to 2 bed,All property types,Roscommon,Euro,692.9,9000,70259,1184.0090322580645,0.07698888888888888,87.07,69.21,25.23,25.76,8.88
2022,Four plus bed,All property types,Roscommon,Euro,692.5,9000,70259,1680.8637333333334,0.07694444444444444,87.07,69.21,25.23,25.76,8.88
2022,Three bed,All property types,Roscommon,Euro,692.33,9000,70259,1385.131496350365,0.07692555555555557,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,688.19,9000,70259,1298.127292225201,0.07646555555555556,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,673.33,9000,70259,1230.7152459016395,0.07481444444444445,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,661.87,9000,70259,1298.127292225201,0.07354111111111111,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,652.67,9000,70259,1230.7152459016395,0.07251888888888888,87.07,69.21,25.23,25.76,8.88
2022,Two bed,All property types,Roscommon,Euro,643.41,9000,70259,1274.9833802816902,0.07149,87.07,69.21,25.23,25.76,8.88
2022,Two bed,All property types,Roscommon,Euro,635.35,9000,70259,1274.9833802816902,0.07059444444444445,87.07,69.21,25.23,25.76,8.88
2022,All bedrooms,All property types,Roscommon,Euro,628.47,9000,70259,1298.127292225201,0.06983,87.07,69.21,25.23,25.76,8.88
2022,1 to 3 bed,All property types,Roscommon,Euro,624.37,9000,70259,1230.7152459016395,0.06937444444444445,87.07,69.21,25.23,25.76,8.88
2022,1 to 2 bed,All property types,Roscommon,Euro,621.3,9000,70259,1184.0090322580645,0.06903333333333332,87.07,69.21,25.23,25.76,8.88
2022,1 to 2 bed,All property types,Roscommon,Euro,609.77,9000,70259,1184.0090322580645,0.06775222222222221,87.07,69.21,25.23,25.76,8.88
2022,Two bed,All property types,Roscommon,Euro,579.68,9000,70259,1274.9833802816902,0.06440888888888888,87.07,69.21,25.23,25.76,8.88
2022,One bed,All property types,Roscommon,Euro,579.6,9000,70259,1057.0936904761904,0.0644,87.07,69.21,25.23,25.76,8.88
2022,One bed,All property types,Roscommon,Euro,578.91,9000,70259,1057.0936904761904,0.06432333333333333,87.07,69.21,25.23,25.76,8.88
2022,1 to 2 bed,All property types,Roscommon,Euro,559.81,9000,70259,1184.0090322580645,0.0622011111111111,87.07,69.21,25.23,25.76,8.88
2022,Four plus bed,All property types,Sligo,Euro,1346.22,9900,70198,1680.8637333333334,0.13598181818181818,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,1145.13,9900,70198,1298.127292225201,0.11566969696969698,156.99,159.56,33.12,38.89,9.71
2022,Four plus bed,All property types,Sligo,Euro,1095.5,9900,70198,1680.8637333333334,0.11065656565656566,156.99,159.56,33.12,38.89,9.71
2022,Four plus bed,All property types,Sligo,Euro,1067.36,9900,70198,1680.8637333333334,0.1078141414141414,156.99,159.56,33.12,38.89,9.71
2022,Three bed,All property types,Sligo,Euro,1027.6,9900,70198,1385.131496350365,0.10379797979797979,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,1027.6,9900,70198,1230.7152459016395,0.10379797979797979,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,1006.18,9900,70198,1298.127292225201,0.10163434343434342,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,956.13,9900,70198,1230.7152459016395,0.09657878787878788,156.99,159.56,33.12,38.89,9.71
2022,Four plus bed,All property types,Sligo,Euro,947.29,9900,70198,1680.8637333333334,0.09568585858585858,156.99,159.56,33.12,38.89,9.71
2022,Three bed,All property types,Sligo,Euro,921.02,9900,70198,1385.131496350365,0.09303232323232323,156.99,159.56,33.12,38.89,9.71
2022,Three bed,All property types,Sligo,Euro,909.52,9900,70198,1385.131496350365,0.09187070707070707,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,897.9,9900,70198,1298.127292225201,0.09069696969696969,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,894.94,9900,70198,1298.127292225201,0.0903979797979798,156.99,159.56,33.12,38.89,9.71
2022,Three bed,All property types,Sligo,Euro,886.78,9900,70198,1385.131496350365,0.08957373737373737,156.99,159.56,33.12,38.89,9.71
2022,Two bed,All property types,Sligo,Euro,880.98,9900,70198,1274.9833802816902,0.0889878787878788,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,876.6,9900,70198,1298.127292225201,0.08854545454545455,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,866.58,9900,70198,1298.127292225201,0.08753333333333334,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,866.51,9900,70198,1230.7152459016395,0.08752626262626262,156.99,159.56,33.12,38.89,9.71
2022,Three bed,All property types,Sligo,Euro,861.4,9900,70198,1385.131496350365,0.08701010101010101,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,857.44,9900,70198,1230.7152459016395,0.08661010101010101,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,855.59,9900,70198,1230.7152459016395,0.08642323232323233,156.99,159.56,33.12,38.89,9.71
2022,Two bed,All property types,Sligo,Euro,850.78,9900,70198,1274.9833802816902,0.08593737373737373,156.99,159.56,33.12,38.89,9.71
2022,1 to 2 bed,All property types,Sligo,Euro,844.33,9900,70198,1184.0090322580645,0.08528585858585859,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,830.54,9900,70198,1298.127292225201,0.08389292929292928,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,825.05,9900,70198,1230.7152459016395,0.08333838383838384,156.99,159.56,33.12,38.89,9.71
2022,1 to 2 bed,All property types,Sligo,Euro,806.06,9900,70198,1184.0090322580645,0.08142020202020202,156.99,159.56,33.12,38.89,9.71
2022,Two bed,All property types,Sligo,Euro,803.51,9900,70198,1274.9833802816902,0.08116262626262626,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,790.08,9900,70198,1230.7152459016395,0.07980606060606062,156.99,159.56,33.12,38.89,9.71
2022,1 to 2 bed,All property types,Sligo,Euro,788.81,9900,70198,1184.0090322580645,0.07967777777777778,156.99,159.56,33.12,38.89,9.71
2022,Two bed,All property types,Sligo,Euro,788.73,9900,70198,1274.9833802816902,0.07966969696969697,156.99,159.56,33.12,38.89,9.71
2022,1 to 2 bed,All property types,Sligo,Euro,762.0,9900,70198,1184.0090322580645,0.07696969696969697,156.99,159.56,33.12,38.89,9.71
2022,All bedrooms,All property types,Sligo,Euro,699.15,9900,70198,1298.127292225201,0.07062121212121211,156.99,159.56,33.12,38.89,9.71
2022,Three bed,All property types,Sligo,Euro,674.19,9900,70198,1385.131496350365,0.06810000000000001,156.99,159.56,33.12,38.89,9.71
2022,One bed,All property types,Sligo,Euro,670.92,9900,70198,1057.0936904761904,0.06776969696969697,156.99,159.56,33.12,38.89,9.71
2022,One bed,All property types,Sligo,Euro,652.59,9900,70198,1057.0936904761904,0.06591818181818182,156.99,159.56,33.12,38.89,9.71
2022,1 to 3 bed,All property types,Sligo,Euro,642.23,9900,70198,1230.7152459016395,0.06487171717171718,156.99,159.56,33.12,38.89,9.71
2022,1 to 2 bed,All property types,Sligo,Euro,629.03,9900,70198,1184.0090322580645,0.06353838383838384,156.99,159.56,33.12,38.89,9.71
2022,Four plus bed,All property types,Tipperary,Euro,1118.68,17865,167895,1680.8637333333334,0.06261852784774699,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,1035.13,17865,167895,1385.131496350365,0.0579417856143297,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,1029.51,17865,167895,1298.127292225201,0.0576272040302267,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,1020.62,17865,167895,1385.131496350365,0.05712958298348727,239.31,239.31,87.64,78.01,29.65
2022,Four plus bed,All property types,Tipperary,Euro,1006.42,17865,167895,1680.8637333333334,0.05633473271760425,239.31,239.31,87.64,78.01,29.65
2022,Four plus bed,All property types,Tipperary,Euro,1000.82,17865,167895,1680.8637333333334,0.056021270640918,239.31,239.31,87.64,78.01,29.65
2022,Four plus bed,All property types,Tipperary,Euro,973.88,17865,167895,1680.8637333333334,0.054513294150573745,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,958.02,17865,167895,1230.7152459016395,0.053625524769101596,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,913.63,17865,167895,1298.127292225201,0.05114077805765463,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,902.96,17865,167895,1385.131496350365,0.05054352085082564,239.31,239.31,87.64,78.01,29.65
2022,Four plus bed,All property types,Tipperary,Euro,901.46,17865,167895,1680.8637333333334,0.05045955779457039,239.31,239.31,87.64,78.01,29.65
2022,1 to 3 bed,All property types,Tipperary,Euro,879.72,17865,167895,1230.7152459016395,0.04924265323257767,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,873.73,17865,167895,1385.131496350365,0.04890736076126504,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,872.98,17865,167895,1385.131496350365,0.04886537923313742,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,853.91,17865,167895,1385.131496350365,0.047797928911279035,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,850.17,17865,167895,1385.131496350365,0.047588581024349284,239.31,239.31,87.64,78.01,29.65
2022,Four plus bed,All property types,Tipperary,Euro,849.52,17865,167895,1680.8637333333334,0.04755219703330534,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,838.06,17865,167895,1298.127292225201,0.04691071928351525,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,827.35,17865,167895,1385.131496350365,0.046311223061852785,239.31,239.31,87.64,78.01,29.65
2022,Three bed,All property types,Tipperary,Euro,825.35,17865,167895,1385.131496350365,0.046199272320179126,239.31,239.31,87.64,78.01,29.65
2022,All bedrooms,All property types,Tipperary,Euro,819.04,17865,167895,1298.127292225201,0.04584606773019871,239.31,239.31,87.64,78.01,29.65
