Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County
2022,All bedrooms,All property types,Laois,Euro,989.88,14625,91877
2022,1 to 3 bed,All property types,Laois,Euro,970.21,14625,91877
2022,All bedrooms,All property types,Laois,Euro,950.74,14625,91877
2022,Two bed,All property types,Laois,Euro,942.06,14625,91877
2022,Three bed,All property types,Laois,Euro,941.97,14625,91877
2022,All bedrooms,All property types,Laois,Euro,932.67,14625,91877
2022,1 to 3 bed,All property types,Laois,Euro,930.77,14625,91877
2022,All bedrooms,All property types,Laois,Euro,929.04,14625,91877
2022,1 to 3 bed,All property types,Laois,Euro,913.8,14625,91877
2022,1 to 2 bed,All property types,Laois,Euro,908.26,14625,91877
2022,Two bed,All property types,Laois,Euro,900.92,14625,91877
2022,Two bed,All property types,Laois,Euro,895.78,14625,91877
2022,1 to 3 bed,All property types,Laois,Euro,880.46,14625,91877
2022,All bedrooms,All property types,Laois,Euro,868.81,14625,91877
2022,1 to 3 bed,All property types,Laois,Euro,855.76,14625,91877
2022,1 to 2 bed,All property types,Laois,Euro,855.29,14625,91877
2022,Two bed,All property types,Laois,Euro,854,14625,91877
2022,1 to 2 bed,All property types,Laois,Euro,847.6,14625,91877
2022,1 to 2 bed,All property types,Laois,Euro,809.06,14625,91877
2022,One bed,All property types,Laois,Euro,734.03,14625,91877
2022,One bed,All property types,Laois,Euro,701.52,14625,91877
2022,One bed,All property types,Laois,Euro,700.57,14625,91877
2022,Four plus bed,All property types,Leitrim,Euro,906.36,7625,35199
2022,Four plus bed,All property types,Leitrim,Euro,827.6,7625,35199
2022,Three bed,All property types,Leitrim,Euro,812.63,7625,35199
2022,All bedrooms,All property types,Leitrim,Euro,756.71,7625,35199
2022,1 to 3 bed,All property types,Leitrim,Euro,730.12,7625,35199
2022,Two bed,All property types,Leitrim,Euro,719.92,7625,35199
2022,Three bed,All property types,Leitrim,Euro,715.11,7625,35199
2022,All bedrooms,All property types,Leitrim,Euro,710.51,7625,35199
2022,1 to 2 bed,All property types,Leitrim,Euro,692.34,7625,35199
2022,1 to 3 bed,All property types,Leitrim,Euro,682.32,7625,35199
2022,Two bed,All property types,Leitrim,Euro,677.74,7625,35199
2022,1 to 2 bed,All property types,Leitrim,Euro,650.27,7625,35199
2022,Three bed,All property types,Leitrim,Euro,634.44,7625,35199
2022,One bed,All property types,Leitrim,Euro,613.46,7625,35199
2022,All bedrooms,All property types,Leitrim,Euro,612.75,7625,35199
2022,1 to 3 bed,All property types,Leitrim,Euro,596.15,7625,35199
2022,One bed,All property types,Leitrim,Euro,559.18,7625,35199
2022,1 to 2 bed,All property types,Leitrim,Euro,545.09,7625,35199
2022,Four plus bed,All property types,Limerick,Euro,1983.25,14833,209536
2022,Four plus bed,All property types,Limerick,Euro,1728.91,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1665.94,14833,209536
2022,Four plus bed,All property types,Limerick,Euro,1622.81,14833,209536
2022,Four plus bed,All property types,Limerick,Euro,1548.12,14833,209536
2022,Four plus bed,All property types,Limerick,Euro,1528.73,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1410.23,14833,209536
2022,Three bed,All property types,Limerick,Euro,1372.61,14833,209536
2022,Three bed,All property types,Limerick,Euro,1332.15,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1308.28,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1308.16,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1268.9,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1263.82,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1260.06,14833,209536
2022,Three bed,All property types,Limerick,Euro,1255.4,14833,209536
2022,Three bed,All property types,Limerick,Euro,1254.21,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1219.35,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1208.81,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1190.5,14833,209536
2022,Two bed,All property types,Limerick,Euro,1171.67,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1164.08,14833,209536
2022,Two bed,All property types,Limerick,Euro,1162.95,14833,209536
2022,Three bed,All property types,Limerick,Euro,1155.49,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,1145.76,14833,209536
2022,Three bed,All property types,Limerick,Euro,1137.46,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,1137.11,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,1132.51,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1128.37,14833,209536
2022,Two bed,All property types,Limerick,Euro,1110.8,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1099.97,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1072.65,14833,209536
2022,Two bed,All property types,Limerick,Euro,1067.05,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,1067.05,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,1065.78,14833,209536
2022,Two bed,All property types,Limerick,Euro,1061.42,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,1053.17,14833,209536
2022,Three bed,All property types,Limerick,Euro,1043.62,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,1002.56,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,963.47,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,963.47,14833,209536
2022,Two bed,All property types,Limerick,Euro,958.85,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,944.15,14833,209536
2022,Four plus bed,All property types,Limerick,Euro,919.82,14833,209536
2022,One bed,All property types,Limerick,Euro,881.26,14833,209536
2022,Three bed,All property types,Limerick,Euro,880.89,14833,209536
2022,One bed,All property types,Limerick,Euro,867.67,14833,209536
2022,One bed,All property types,Limerick,Euro,824.04,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,816.16,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,801.3,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,800.63,14833,209536
2022,Three bed,All property types,Limerick,Euro,792.04,14833,209536
2022,Three bed,All property types,Limerick,Euro,751.4,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,746.39,14833,209536
2022,Two bed,All property types,Limerick,Euro,733.74,14833,209536
2022,All bedrooms,All property types,Limerick,Euro,717.78,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,713.37,14833,209536
2022,Two bed,All property types,Limerick,Euro,702.68,14833,209536
2022,1 to 3 bed,All property types,Limerick,Euro,697.67,14833,209536
2022,1 to 2 bed,All property types,Limerick,Euro,672.21,14833,209536
2022,Four plus bed,All property types,Longford,Euro,903.95,12625,46751
2022,Four plus bed,All property types,Longford,Euro,886.02,12625,46751
2022,Three bed,All property types,Longford,Euro,868.24,12625,46751
2022,Two bed,All property types,Longford,Euro,842.64,12625,46751
2022,Three bed,All property types,Longford,Euro,809.14,12625,46751
2022,All bedrooms,All property types,Longford,Euro,803.62,12625,46751
2022,Three bed,All property types,Longford,Euro,797.74,12625,46751
2022,All bedrooms,All property types,Longford,Euro,788.66,12625,46751
2022,1 to 3 bed,All property types,Longford,Euro,788.2,12625,46751
2022,Two bed,All property types,Longford,Euro,783.25,12625,46751
2022,All bedrooms,All property types,Longford,Euro,783.09,12625,46751
2022,Two bed,All property types,Longford,Euro,772.84,12625,46751
2022,1 to 3 bed,All property types,Longford,Euro,765.85,12625,46751
2022,1 to 3 bed,All property types,Longford,Euro,759.43,12625,46751
2022,Three bed,All property types,Longford,Euro,757.5,12625,46751
2022,All bedrooms,All property types,Longford,Euro,754.84,12625,46751
2022,1 to 2 bed,All property types,Longford,Euro,747.81,12625,46751
2022,1 to 2 bed,All property types,Longford,Euro,740.36,12625,46751
2022,All bedrooms,All property types,Longford,Euro,740.15,12625,46751
2022,1 to 2 bed,All property types,Longford,Euro,729.9,12625,46751
2022,1 to 3 bed,All property types,Longford,Euro,717.78,12625,46751
2022,1 to 3 bed,All property types,Longford,Euro,712.49,12625,46751
2022,1 to 2 bed,All property types,Longford,Euro,704.34,12625,46751
2022,One bed,All property types,Longford,Euro,636.1,12625,46751
2022,1 to 2 bed,All property types,Longford,Euro,619.57,12625,46751
2022,Two bed,All property types,Longford,Euro,615.89,12625,46751
2022,One bed,All property types,Longford,Euro,611.95,12625,46751
2022,One bed,All property types,Longford,Euro,585.68,12625,46751
2022,Four plus bed,All property types,Louth,Euro,1531.86,15833,139703
2022,Four plus bed,All property types,Louth,Euro,1432.23,15833,139703
2022,Four plus bed,All property types,Louth,Euro,1381.64,15833,139703
2022,Three bed,All property types,Louth,Euro,1306.06,15833,139703
2022,Three bed,All property types,Louth,Euro,1267.56,15833,139703
2022,Three bed,All property types,Louth,Euro,1226.72,15833,139703
2022,All bedrooms,All property types,Louth,Euro,1214.23,15833,139703
2022,Two bed,All property types,Louth,Euro,1200.91,15833,139703
2022,Three bed,All property types,Louth,Euro,1186.1,15833,139703
2022,1 to 3 bed,All property types,Louth,Euro,1180.94,15833,139703
2022,All bedrooms,All property types,Louth,Euro,1167.55,15833,139703
2022,All bedrooms,All property types,Louth,Euro,1133.29,15833,139703
2022,1 to 3 bed,All property types,Louth,Euro,1132.26,15833,139703
2022,1 to 2 bed,All property types,Louth,Euro,1116.55,15833,139703
2022,Two bed,All property types,Louth,Euro,1113.73,15833,139703
2022,1 to 3 bed,All property types,Louth,Euro,1102.43,15833,139703
2022,All bedrooms,All property types,Louth,Euro,1088.33,15833,139703
2022,1 to 3 bed,All property types,Louth,Euro,1061.08,15833,139703
2022,Two bed,All property types,Louth,Euro,1057.66,15833,139703
2022,1 to 2 bed,All property types,Louth,Euro,1055.88,15833,139703
2022,1 to 2 bed,All property types,Louth,Euro,1012.45,15833,139703
2022,Two bed,All property types,Louth,Euro,1001.19,15833,139703
2022,One bed,All property types,Louth,Euro,969.84,15833,139703
2022,1 to 2 bed,All property types,Louth,Euro,920.4,15833,139703
2022,One bed,All property types,Louth,Euro,908.19,15833,139703
2022,One bed,All property types,Louth,Euro,819.07,15833,139703
2022,Four plus bed,All property types,Mayo,Euro,1258.83,10600,137970
2022,Four plus bed,All property types,Mayo,Euro,1021.15,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,1001.96,10600,137970
2022,Two bed,All property types,Mayo,Euro,991.72,10600,137970
2022,Three bed,All property types,Mayo,Euro,979.25,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,956.8,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,947.69,10600,137970
2022,Three bed,All property types,Mayo,Euro,934.04,10600,137970
2022,Four plus bed,All property types,Mayo,Euro,910.5,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,890.55,10600,137970
2022,Four plus bed,All property types,Mayo,Euro,889.62,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,857.52,10600,137970
2022,Two bed,All property types,Mayo,Euro,834.8,10600,137970
2022,Three bed,All property types,Mayo,Euro,827.07,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,814.62,10600,137970
2022,Four plus bed,All property types,Mayo,Euro,810.38,10600,137970
2022,Four plus bed,All property types,Mayo,Euro,805.52,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,799.03,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,796.53,10600,137970
2022,Two bed,All property types,Mayo,Euro,787.63,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,787.06,10600,137970
2022,Two bed,All property types,Mayo,Euro,786.58,10600,137970
2022,Three bed,All property types,Mayo,Euro,782.7,10600,137970
2022,Three bed,All property types,Mayo,Euro,777,10600,137970
2022,Three bed,All property types,Mayo,Euro,774.26,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,763.85,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,754.28,10600,137970
2022,Three bed,All property types,Mayo,Euro,753.15,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,739.49,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,733.16,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,728.14,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,714.2,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,708.54,10600,137970
2022,Three bed,All property types,Mayo,Euro,705.82,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,705.26,10600,137970
2022,Three bed,All property types,Mayo,Euro,701.88,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,701.12,10600,137970
2022,One bed,All property types,Mayo,Euro,699.32,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,690.91,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,683.93,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,674.05,10600,137970
2022,One bed,All property types,Mayo,Euro,672.64,10600,137970
2022,Two bed,All property types,Mayo,Euro,664.28,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,661.59,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,648.72,10600,137970
2022,Two bed,All property types,Mayo,Euro,646.5,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,641.45,10600,137970
2022,One bed,All property types,Mayo,Euro,634.18,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,627.24,10600,137970
2022,Two bed,All property types,Mayo,Euro,627,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,624.85,10600,137970
2022,All bedrooms,All property types,Mayo,Euro,616.1,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,613.97,10600,137970
2022,Two bed,All property types,Mayo,Euro,601.51,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,598.97,10600,137970
2022,Two bed,All property types,Mayo,Euro,565.71,10600,137970
2022,1 to 3 bed,All property types,Mayo,Euro,552.02,10600,137970
2022,1 to 2 bed,All property types,Mayo,Euro,549.82,10600,137970
2022,One bed,All property types,Mayo,Euro,544.69,10600,137970
2022,Four plus bed,All property types,Meath,Euro,1942.57,16890,220826
2022,Three bed,All property types,Meath,Euro,1717.03,16890,220826
2022,Three bed,All property types,Meath,Euro,1706.78,16890,220826
2022,Three bed,All property types,Meath,Euro,1601.42,16890,220826
2022,Three bed,All property types,Meath,Euro,1591.44,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1571.91,16890,220826
2022,Four plus bed,All property types,Meath,Euro,1534.23,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1501.43,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1499.34,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1483.06,16890,220826
2022,Two bed,All property types,Meath,Euro,1464.12,16890,220826
2022,Three bed,All property types,Meath,Euro,1464,16890,220826
2022,Two bed,All property types,Meath,Euro,1439.83,16890,220826
2022,Four plus bed,All property types,Meath,Euro,1434.93,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1429.98,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1429.57,16890,220826
2022,Four plus bed,All property types,Meath,Euro,1429.21,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1428.18,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1414.01,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1413.13,16890,220826
2022,Two bed,All property types,Meath,Euro,1406.2,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1404.94,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1398.72,16890,220826
2022,Three bed,All property types,Meath,Euro,1393.29,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1381.23,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1367.46,16890,220826
2022,Three bed,All property types,Meath,Euro,1363.73,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1357.36,16890,220826
2022,Three bed,All property types,Meath,Euro,1356.67,16890,220826
2022,Two bed,All property types,Meath,Euro,1356.41,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1350.82,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1347.27,16890,220826
2022,Three bed,All property types,Meath,Euro,1345.37,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1343.75,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1336.47,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1333.93,16890,220826
2022,Four plus bed,All property types,Meath,Euro,1316.57,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1301.96,16890,220826
2022,Two bed,All property types,Meath,Euro,1279.29,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1278.71,16890,220826
2022,Three bed,All property types,Meath,Euro,1263.55,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1262.17,16890,220826
2022,Two bed,All property types,Meath,Euro,1257.35,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1254.54,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1240.24,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1239.53,16890,220826
2022,Four plus bed,All property types,Meath,Euro,1227.99,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1226.55,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1222.53,16890,220826
2022,Three bed,All property types,Meath,Euro,1219.73,16890,220826
2022,Three bed,All property types,Meath,Euro,1219.55,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1219.47,16890,220826
2022,Two bed,All property types,Meath,Euro,1211.51,16890,220826
2022,Two bed,All property types,Meath,Euro,1206.77,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1198.93,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1188.84,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1181.38,16890,220826
2022,Two bed,All property types,Meath,Euro,1175.65,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1160.01,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1138.06,16890,220826
2022,One bed,All property types,Meath,Euro,1137.59,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1137.02,16890,220826
2022,Two bed,All property types,Meath,Euro,1105.85,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,1098.43,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1091.38,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,1090.58,16890,220826
2022,Three bed,All property types,Meath,Euro,1072.51,16890,220826
2022,Two bed,All property types,Meath,Euro,1062.16,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1054.56,16890,220826
2022,All bedrooms,All property types,Meath,Euro,1044.84,16890,220826
2022,Two bed,All property types,Meath,Euro,994.44,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,991.23,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,987.45,16890,220826
2022,1 to 3 bed,All property types,Meath,Euro,984.38,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,973.32,16890,220826
2022,Two bed,All property types,Meath,Euro,943.04,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,929.16,16890,220826
2022,1 to 2 bed,All property types,Meath,Euro,923.17,16890,220826
2022,One bed,All property types,Meath,Euro,921.12,16890,220826
2022,One bed,All property types,Meath,Euro,886.22,16890,220826
2022,One bed,All property types,Meath,Euro,823.12,16890,220826
2022,One bed,All property types,Meath,Euro,742.23,16890,220826
2022,Four plus bed,All property types,Monaghan,Euro,1051.53,10500,65288
2022,Four plus bed,All property types,Monaghan,Euro,1000.95,10500,65288
2022,Four plus bed,All property types,Monaghan,Euro,899.61,10500,65288
2022,One bed,All property types,Monaghan,Euro,892.62,10500,65288
2022,All bedrooms,All property types,Monaghan,Euro,892.03,10500,65288
2022,Three bed,All property types,Monaghan,Euro,848.93,10500,65288
2022,Three bed,All property types,Monaghan,Euro,826.61,10500,65288
2022,1 to 3 bed,All property types,Monaghan,Euro,826.23,10500,65288
2022,Two bed,All property types,Monaghan,Euro,809.21,10500,65288
2022,All bedrooms,All property types,Monaghan,Euro,796.32,10500,65288
2022,1 to 2 bed,All property types,Monaghan,Euro,795.71,10500,65288
2022,1 to 3 bed,All property types,Monaghan,Euro,786.3,10500,65288
2022,Three bed,All property types,Monaghan,Euro,773.42,10500,65288
2022,Three bed,All property types,Monaghan,Euro,767.06,10500,65288
2022,All bedrooms,All property types,Monaghan,Euro,762.22,10500,65288
2022,All bedrooms,All property types,Monaghan,Euro,759.44,10500,65288
2022,1 to 2 bed,All property types,Monaghan,Euro,754.27,10500,65288
2022,Two bed,All property types,Monaghan,Euro,729.69,10500,65288
2022,1 to 3 bed,All property types,Monaghan,Euro,729.44,10500,65288
2022,1 to 3 bed,All property types,Monaghan,Euro,725.54,10500,65288
2022,Two bed,All property types,Monaghan,Euro,703.76,10500,65288
2022,Three bed,All property types,Monaghan,Euro,699.95,10500,65288
2022,1 to 2 bed,All property types,Monaghan,Euro,698.09,10500,65288
2022,1 to 2 bed,All property types,Monaghan,Euro,695.12,10500,65288
2022,Two bed,All property types,Monaghan,Euro,691.39,10500,65288
2022,One bed,All property types,Monaghan,Euro,673.6,10500,65288
2022,All bedrooms,All property types,Monaghan,Euro,659.55,10500,65288
2022,1 to 3 bed,All property types,Monaghan,Euro,650.1,10500,65288
2022,One bed,All property types,Monaghan,Euro,634.44,10500,65288
2022,Four plus bed,All property types,Offaly,Euro,1163.9,12042,83150
2022,Four plus bed,All property types,Offaly,Euro,1107.95,12042,83150
2022,Three bed,All property types,Offaly,Euro,1075.98,12042,83150
2022,Three bed,All property types,Offaly,Euro,1050.08,12042,83150
2022,All bedrooms,All property types,Offaly,Euro,1027.33,12042,83150
2022,1 to 3 bed,All property types,Offaly,Euro,995.43,12042,83150
2022,Two bed,All property types,Offaly,Euro,992.89,12042,83150
2022,Three bed,All property types,Offaly,Euro,981.76,12042,83150
2022,All bedrooms,All property types,Offaly,Euro,955.48,12042,83150
2022,Three bed,All property types,Offaly,Euro,945.54,12042,83150
2022,All bedrooms,All property types,Offaly,Euro,924.07,12042,83150
2022,1 to 3 bed,All property types,Offaly,Euro,923.77,12042,83150
2022,1 to 2 bed,All property types,Offaly,Euro,914.57,12042,83150
2022,All bedrooms,All property types,Offaly,Euro,902.76,12042,83150
2022,1 to 3 bed,All property types,Offaly,Euro,891.23,12042,83150
2022,1 to 3 bed,All property types,Offaly,Euro,877.98,12042,83150
2022,Two bed,All property types,Offaly,Euro,858.23,12042,83150
2022,Two bed,All property types,Offaly,Euro,827.8,12042,83150
2022,1 to 2 bed,All property types,Offaly,Euro,806.53,12042,83150
2022,1 to 2 bed,All property types,Offaly,Euro,804.69,12042,83150
2022,Three bed,All property types,Offaly,Euro,802.75,12042,83150
2022,One bed,All property types,Offaly,Euro,765.21,12042,83150
2022,All bedrooms,All property types,Offaly,Euro,736.26,12042,83150
2022,All bedrooms,All property types,Offaly,Euro,723.8,12042,83150
2022,1 to 3 bed,All property types,Offaly,Euro,720.52,12042,83150
2022,Two bed,All property types,Offaly,Euro,710.89,12042,83150
2022,One bed,All property types,Offaly,Euro,699.8,12042,83150
2022,1 to 3 bed,All property types,Offaly,Euro,678.98,12042,83150
2022,1 to 2 bed,All property types,Offaly,Euro,677.02,12042,83150
2022,1 to 2 bed,All property types,Offaly,Euro,647.09,12042,83150
2022,One bed,All property types,Offaly,Euro,625.22,12042,83150
2022,Four plus bed,All property types,Roscommon,Euro,1144.66,9000,70259
2022,Three bed,All property types,Roscommon,Euro,1100.66,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,1086.1,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,1066.17,9000,70259
2022,1 to 2 bed,All property types,Roscommon,Euro,1016.81,9000,70259
2022,Two bed,All property types,Roscommon,Euro,1013.6,9000,70259
2022,Four plus bed,All property types,Roscommon,Euro,964.3,9000,70259
2022,Four plus bed,All property types,Roscommon,Euro,897.82,9000,70259
2022,Three bed,All property types,Roscommon,Euro,882.63,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,832.03,9000,70259
2022,Three bed,All property types,Roscommon,Euro,830.26,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,800.55,9000,70259
2022,Four plus bed,All property types,Roscommon,Euro,799.26,9000,70259
2022,Three bed,All property types,Roscommon,Euro,787.94,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,771.24,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,764.29,9000,70259
2022,Two bed,All property types,Roscommon,Euro,764.07,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,736.63,9000,70259
2022,Two bed,All property types,Roscommon,Euro,727.01,9000,70259
2022,Three bed,All property types,Roscommon,Euro,712.43,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,711.68,9000,70259
2022,Three bed,All property types,Roscommon,Euro,705.11,9000,70259
2022,1 to 2 bed,All property types,Roscommon,Euro,701.84,9000,70259
2022,1 to 2 bed,All property types,Roscommon,Euro,692.9,9000,70259
2022,Four plus bed,All property types,Roscommon,Euro,692.5,9000,70259
2022,Three bed,All property types,Roscommon,Euro,692.33,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,688.19,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,673.33,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,661.87,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,652.67,9000,70259
2022,Two bed,All property types,Roscommon,Euro,643.41,9000,70259
2022,Two bed,All property types,Roscommon,Euro,635.35,9000,70259
2022,All bedrooms,All property types,Roscommon,Euro,628.47,9000,70259
2022,1 to 3 bed,All property types,Roscommon,Euro,624.37,9000,70259
2022,1 to 2 bed,All property types,Roscommon,Euro,621.3,9000,70259
2022,1 to 2 bed,All property types,Roscommon,Euro,609.77,9000,70259
2022,Two bed,All property types,Roscommon,Euro,579.68,9000,70259
2022,One bed,All property types,Roscommon,Euro,579.6,9000,70259
2022,One bed,All property types,Roscommon,Euro,578.91,9000,70259
2022,1 to 2 bed,All property types,Roscommon,Euro,559.81,9000,70259
2022,Four plus bed,All property types,Sligo,Euro,1346.22,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,1145.13,9900,70198
2022,Four plus bed,All property types,Sligo,Euro,1095.5,9900,70198
2022,Four plus bed,All property types,Sligo,Euro,1067.36,9900,70198
2022,Three bed,All property types,Sligo,Euro,1027.6,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,1027.6,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,1006.18,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,956.13,9900,70198
2022,Four plus bed,All property types,Sligo,Euro,947.29,9900,70198
2022,Three bed,All property types,Sligo,Euro,921.02,9900,70198
2022,Three bed,All property types,Sligo,Euro,909.52,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,897.9,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,894.94,9900,70198
2022,Three bed,All property types,Sligo,Euro,886.78,9900,70198
2022,Two bed,All property types,Sligo,Euro,880.98,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,876.6,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,866.58,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,866.51,9900,70198
2022,Three bed,All property types,Sligo,Euro,861.4,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,857.44,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,855.59,9900,70198
2022,Two bed,All property types,Sligo,Euro,850.78,9900,70198
2022,1 to 2 bed,All property types,Sligo,Euro,844.33,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,830.54,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,825.05,9900,70198
2022,1 to 2 bed,All property types,Sligo,Euro,806.06,9900,70198
2022,Two bed,All property types,Sligo,Euro,803.51,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,790.08,9900,70198
